Dates,AAPL,ABBV,ABT,ACN,ADBE,AGN,AIG,AMGN,AMZN,AVGO,AXP,BA,BAC,BIIB,BLK,BMY,C,CAT,CB,CELG,CHTR,CL,CMCSA,COP,COST,CRM,CSCO,CVS,CVX,DD,DHR,DIS,DOW,DUK,EOG,FB,FOX,FOXA,GD,GE,GILD,GM,GOOG,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KHC,KO,LLY,LMT,LOW,MA,MCD,MDLZ,MDT,MET,MMM,MO,MRK,MS,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,PNC,PYPL,QCOM,RAI,SBUX,SCHW,SLB,SPG,T,TJX,TMO,TWX,TXN,UNH,UNP,UPS,USB,UTX,V,VZ,WBA,WFC,WMT,XOM
10/02/17,153.81,89.76160982,53.42124238,134.1417283,147.94,210.98,61.86,187.17,959.19,240.47,90.19370998,254.6137097,25.62,316.17,449.95,64.16775199,73.4824526,123.983799,145.49,146.04,364.11,72.54873487,37.81498817,50.04155844,165.89,93.94,33.45982805,80.2414697,117.43,83.93,86.52,99.86,66.65,84.36,97.0123416,169.47,26.05,26.6,207.901834,24.57,83.52,42.15,953.27,967.47,240.65,164.02,142.66,145.2107905,38.58752948,130.4266734,96.28464516,77.85,44.8,86.35,311.33,80.38392056,141.6032854,156.96,41.1,78.05,51.76100672,212.76,62.9,64.55,48.67882469,74.23426619,146.74,177.01,51.87,179,48.60842975,1857.47,109.12,35.74504505,91.08381339,110.87,135.12,64.18,51.4511153,65.4,53.52678947,43.9600726,68.77801407,157.8576704,38.61962385,73.4,191.54,102.679421,89.07508275,197.44,115.26,120.79,53.44,117.58,105.44,49.36,76.6,55.08960084,78.45,81.63
10/03/17,154.48,89.07640669,53.49090496,132.9631351,148.6,209.8,61.63,187.23,957.1,239.5,91.08030598,254.0865591,25.86,317.39,450.79,63.89939243,73.81103267,124.7691358,144.7,146.08,369.51,72.04154015,38.3,48.97726769,165.08,95.36,33.55896828,80.38055359,117.82,83.93,86.52,100.79,66.65,83.85,96.33351476,169.96,26.02,26.63,209.7047389,24.8,83.19,43.45,957.79,972.08,241.62,165.17,142.67,145.3296047,38.92358891,131.3013531,96.79172043,77.82,45.19,86.45,312.86,80.9411058,142.8014517,156.86,40.94,78.11,52.01911685,214.57,63.37,64.37,49.03704989,73.88602878,146.89,179.19,51.47,179.37,48.49886157,1867.65,109.13,35.81441441,91.43119636,110.19,134.18,64.22,51.58995794,65.4,53.70584211,44.37931034,68.52004691,157.2151287,38.98498465,73.82,190.33,102.8786438,89.363223,198.63,114.89,119.71,53.47,117.71,105.59,49.85,76.79,55.19884649,79.22,81.76
10/04/17,153.4508,89.27501629,54.07806094,133.8644123,147.95,208.39,61.58,188.59,965.45,242,90.66191236,254.3849462,25.71,314.92,457.91,64.34665836,73.74133387,125.9918753,144.75,146.52,371.09,72.47911991,38.59,49.04689419,165.21,95.52,33.44,79.54605026,117.58,83.93,86.88,100.55,66.65,84.47,96.16380805,168.42,26.46,27.1,210.4717206,24.48,82.4192,43.78,951.68,966.78,240.31,165.29,142.55,145.0325692,38.8840525,132.0865769,95.80739785,77.77,45.5,86.96,313.02,81.0505529,141.8728728,157.21,41.02,78.63,52.13824459,216.52,63.49,64.6,48.76838099,74.31386331,148.57,184.45,52.08,180.87,48.70803719,1888.7,109.34,35.63603604,91.72895319,111.42,134.27,64.01,51.53045395,65.4,53.64615789,44.19963702,68.28192338,158.0059493,39.00473388,73.65,193.51,103.0977889,89.9096959,200.48,113.77,119,53.15,117.63,105.31,49.9,75.83,54.58309829,79.09,81.79
10/05/17,155.39,89.55306974,54.65526512,134.9142515,150.25,209.3,61.98,186.85,980.85,243.67,91.16,257.4981183,26.13,326.74,464.43,63.8,75.39419121,125.6538822,145.71,140.01,369.72,72.80730473,38.35,49.43481325,167.07,95.73,33.59,80.37061903,118.58,83.93,86.97,100.11,66.65,84.29,96.3834285,171.24,26.32,26.95,213.45,24.54,83.51,43.85,969.96,985.19,246.06,166.12,143.07,145.2701976,39.07185042,132.3847632,97.09,78.25,45.52,87.65,314.58,81.84653181,143.75,158.8,41.1,79.51,52.19780847,216.37,63.81,64.6,49.38532439,75.58741727,147.76,194.39,52.18,180.77,48.71799793,1909.61,110.45,35.67567568,91.34186931,111.54,135.54,65.82,51.91722988,65.4,54.31263158,45.09800363,68.33153245,159.4096558,39.0146085,73.81,193.43,103.2372448,90.55552751,197.9,114.02,118.2,53.76,118.17,106.24,49.77,76.95,55.01014946,79.41,82.02
10/06/17,155.3,89.86091462,54.73487949,134.943964,151.12,206.75,62.26,185.82,989.58,245.74,91.55,257.1897849,26.21,327.48,463.22,64.81,75.31453543,126.1807537,146.15,139.21,367.4,72.32,38.01,48.59929528,157.09,96.32,33.75,76.41666274,117.03,83.93,87.63,100.07,66.65,84.64,96.02404958,172.23,26.47,26.99,212.6,24.39,82.14,44.93,978.89,993.64,246.02,165.85,143.62,145.0325692,39.17069143,132.4145818,96.92,78.18,45.49,87.08,316.46,81.44854236,143.52,159.6,41.13,79.81,52.63461021,216.52,62.55,64.55,49.51468349,75.61726619,147.47,198.02,52.42,181.3,48.21,1918,110.4,35.72522523,91.63962614,111.27,135.69,66.05,52.05607252,65.4,54.87963158,45.25771325,67.80567631,158.4013595,38.59,73.6,193.21,103.3,90.7641808,198.06,113.95,117.7,54.18,118.23,106.73,48.81,73.2,55.19884649,79,81.71
10/09/17,155.84,90.14889854,54.39651842,135.6768706,151.5,202.94,61.78,185.455,990.99,246.42,91.69,257.0008065,25.85,329.01,462.45,64.15,75.06561113,126.1310489,146.05,139.27,366.05,71.9619802,37.8,48.64902849,154.61,96.27,33.76,73.81380709,117.71,83.93,87.03,99.57,66.65,84.82,96.33351476,172.5,25.97,26.58,213.53,23.43,81.98,45.33,977,992.31,242.8,165.71,143.6,145.9335771,39.39802574,132.6431913,96.41,77.33,45.41,87.05,317.3,81.32914552,144.55,160.12,40.81,76.93,52.60482828,216.68,63.57,64.33,49.13655689,75.90580576,147.9,196.87,51.52,185.39,48.17015702,1926.93,110.01,35.81441441,91.43119636,113.37,135.61,66.23,52.44284844,65.4,54.73042105,45.32758621,67.7957545,158.9153929,38.3,73.03,193.26,103.35,90.98276996,196.3,113.88,117.15,53.85,118.63,107.01,49.05,70.87,54.7618639,80.53,82.03
10/10/17,155.9,90.53618727,55.13295134,136.2017903,152.15,207.42,61.78,185.79,987.2,245.99,91.89,259.5271505,25.93,332.83,465.49,65.13,74.85651472,127.4333162,147.28,139.69,364.92,72.4990099,37.69,48.92753448,156.87,95.39,33.55,74.2211242,118.8,83.93,87.17,99.58,66.65,85.79,96.61303169,171.59,26.15,26.77,212.55,23.36,83.04,45.21,972.6,987.8,242.6,165.16,143.31,147.0326087,39.19045963,133.0904707,97.13,78.14,45.87,86.16,317.71,80.69236239,145.65,160.58,41.45,77.29,52.75373796,216.75,65.01,64.46,49.24601459,75.90580576,149.03,195.08,51.53,188.88,48.21,1916.65,110.78,36.07207207,90.93493498,115.17,136.72,66.04,53.42466425,65.4,55.12831579,45.00816697,67.7957545,161.0407232,38.5,72.25,192.64,103.35,91.78757551,194.68,112.63,118.12,54.23,118.12,107.31,49.14,69.85,55.22864076,84.13,82.26
10/11/17,156.55,91.73777536,54.1775789,135.5976375,153.65,206.61,61.84,184.15,995,250.4,91.96,260.0344086,25.83,333.19,473.93,65.11,74.6175474,127.840896,147.37,139.56,365.12,74.31894389,37.42,49.33534682,157.87,96.01,33.59,73.41642455,119.33,83.93,86.96,98.55,66.65,86.39,96.76277291,172.74,25.48,26.11,212.83,23.07,82.57,45.47,989.25,1005.65,242.4,165.25,142.72,146.1613043,38.8445161,135.8238448,96.84,78.19,46.1,86.06,318.59,80.80180949,146.85,163.15,41.71,78.24,52.4658459,216.51,64.87,63.78,48.93754289,76.03515108,149.87,194.95,51.03,190.94,48.28,1920.2,111.51,36.12162162,90.77613134,114.26,136.49,67.78,53.67259753,65.4,55.34715789,45.2277677,67.21036747,163.185824,38.19,72.55,193.46,103.38,92.27443318,195.26,113.05,118.92,54.26,117.75,108.44,48.86,68.92,55.27829787,85.73,82.6
10/12/17,156,91.42,54.71,137.8656865,153.61,204.08,62.55,182.76,1000.93,248.74,91.61,260.5018817,25.45,333.31,480.59,65.35,72.05860562,129.2226911,146.58,138.5,355.71,74.74657866,35.95,49.54422632,157.22,96.74,33.26,73.29720979,119.14,83.93,87.03,96.93,66.65,86.97,96.48325597,172.55,25.49,26.14,213.72,23.05,81.3,44.89,987.83,1005.65,239.8,164.59,143.19,145.5771344,38.73579099,136.0027566,95.99,78.15,46.11,86.43,321.15,81.16,146.74,163.91,41.81,77.92,52.34671815,217.59,65.35,63.83,48.35045159,76.7316259,150.7,195.86,50.83,191.03,48.23,1918.95,112.45,36.02252252,91.46097204,114.53,135.27,68.86,52.56185642,65.4,55.67542105,44.94827586,66.76388585,162.6520201,35.86,71.78,193.39,101.45,92.02603641,192.92,113.69,119.57,53.99,118.82,108.11,48.35,69,54.83138386,86.1,82.43
10/13/2017,156.99,90.67,54.65,137.8656865,153.93,205.52,63.16,183.01,1002.94,247.96,92.86,259.338172,25.83,337.64,475.49,65.29,71.79972435,129.938441,148.84,136.46,357.4,75.5720132,36.01,49.4,159.85,96.94,33.47,72.12493129,119.16,83.93,86.84,97.38,66.65,86.79,96.45330773,173.74,25.83,26.52,213.34,22.98,81.17,45.88,989.68,1007.87,238.53,164.47,143.37,145.6464427,39.21022783,135.6051749,95.86,77.74,46.18,86.55,319.39,81.91617997,147.34,165.37,41.68,78.07,52.33679084,217.72,65.05,63.39,48.06188129,77.09976259,150.55,199.49,50.98,194.59,48.61,1929.06,112.62,36.01261261,92.3443173,113.99,133.75,68.66,52.38334445,65.4,55.42673684,44.64882033,66.64482408,164.4017106,35.7,72.07,192.42,100.94,92.98981589,192.52,112.28,118.36,54.13,118.72,108.66,47.86,67.56,53.32180763,86.62,82.41
10/16/2017,159.88,91.04,54.63,137.7567409,150.46,198.41,63.98,181.9,1006.34,246.67,91.96,258.3534946,26.24,335.68,477.96,63.65,71.46118731,130.6939549,150.32,136.71,362.6,75.33333333,36.61,49.72,158.81,97.15,33.54,71.96597828,120.13,83.93,86.13,98.13,66.65,87.13,97.21,174.52,26.1,26.69,213.44,23.36,79.95,45.76,992,1009.35,242.41,164.22,143.75,145.3791107,39.29918474,135.2970491,97.84,77.65,46.62,85.95,318.94,80.79185975,146.22,165.01,41.55,77.73,52.48570053,218.72,65.37,63.34,48.69872609,77.25895683,151.52,202.68,51.37,197.93,48.86,1935.55,113.57,35.65585586,92.44356957,113.52,135.03,67.31,51.94698187,65.4,54.621,44.3892922,66.27771697,163.4329554,36.17,71.17,191.28,101.12,93.62571163,193.2,112.09,118.34,54.26,119.01,108.3,48.09,67.31,53.43105328,85.74,82.81
10/17/2017,160.47,92.17,55.06,137.3209586,150.38,197.78,63.63,186.19,1009.13,242.62,91.69,257.2295699,26.2,344.47,475.55,64.18,71.87938013,129.7694445,150.08,138.86,357.84,74.54767877,36.47,49.72,158.38,96.72,33.6,72.15473498,120.22,83.93,85.26,98.36,66.65,87.51,97.45,176.11,26.22,26.88,211.54,23.19,80.24,45.02,992.18,1011,236.09,163.35,143.43,145.0919763,39.32883704,139.9388153,97.62,77.54,46.52,86.06,318.27,80.70231212,145.93,165.4,41.13,78,51.99926222,217.75,64.87,63.22,48.87783869,77.19925899,152.67,199.48,52,197.75,49.19,1934.53,112.19,35.87387387,92.10611183,112.65,134.26,66.67,51.97673387,65.4,54.22310526,43.31125227,65.98006255,165.1826459,36.23,71.8,188.77,101.46,93.66545511,203.89,110.57,117.68,53.88,119.36,107.54,48.4,67.4,52.8252365,85.98,82.96
10/18/2017,159.76,96.04,55.77,137.42,153,187.15,63.44,186.28,997,244,92.08,258.6419355,26.48,344.58,477.5,63.7,72.80537851,130.5150174,151.11,137.17,352.07,74.03053905,36.2,49.71,157.55,96.44,33.55,73.61511582,118.15,83.93,86.05,98.25,66.65,87.04,96.66,176.03,26.59,27.18,210.39,23.12,80.01,45.12,992.81,1012.74,242.03,163.45,143.44,157.9536166,39.78350567,139.8294804,97.99,77.1,46.4,85.73,315.57,80.34412161,146.19,165.77,40.81,78.59,52.41620934,218.27,64.81,63.51,49.9027608,77.21915827,152.54,195.54,52.3,197.58,49.58,1941.87,111.95,35.50720721,92.07633615,112.51,134.74,67.26,51.77838724,65.4,54.91942105,43.40108893,65.39467553,162.6025938,35.71,71.3,189.22,101.48,92.83084195,205.23,110.38,118.15,53.27,119.18,107.8,48.65,67.74,53.0437278,86.22,82.76
10/19/2017,155.98,96.48,56,138.62,171.73,189.27,65.07,184.12,986.61,244.29,91.9,257.6473118,26.58,342.42,476.79,64.67,72.56641119,130.7734827,153.98,135.96,351.67,72.73768977,36.9,49.71,158.46,97.19,33.75,74.14164769,118.2,83.93,90.1,99.01,66.65,87.85,95.76,174.56,26.7,27.37,211.64,23.58,81.59,45.35,984.45,1001.84,239.99,163.24,143.62,159.3100791,39.62536006,141.1812581,98.11,76.47,46.59,86.36,316.84,80.86150791,144.98,166.5,40.73,78.48,52.60482828,219.24,64.37,63.75,49.54453559,77.51764748,153.87,195.13,52.69,197.8,49.35,1927.86,112.67,35.91351351,91.59,108.15,135.3,67.25,51.85772589,65.4,55.10842105,43.19147005,63.99569977,163.6207753,35.69,71.41,192.44,102.2,92.85071369,203.25,112.01,119.42,53.59,119.49,107.02,49.21,67.2,53.38139617,86.4,82.74
10/20/2017,156.16,96.1,56.32,139.49,175.64,188.28,64.87,182.96,982.91,244.24,92.09,263.3266129,27.17,338.1,476.62,64.42,73.21361436,131.36,154,121.33,350.76,72.32,37.22,50.25,160.77,98.9,34.25,75.98947651,118.64,83.93,90.79,99.4,66.65,87.93,96.84,174.98,26.84,27.5,213.86,23.83,81.21,45.61,988.2,1005.07,244.73,163.43,145.35,160.4685178,39.96141949,141.5390816,99.51,76.71,46.38,87.23,320,79.63769033,145.38,166.3,41.02,78.34,52.90264765,221.32,65,63.88,50.4301479,78.41311511,154.16,194.16,53.06,196.9,49.25,1942.11,111.61,36.09189189,88.25,109.52,136.95,70.97,51.58995794,65.4,54.28278947,44.59891107,62.65625489,162.8299547,35.54,72.09,193.86,101.83,94.56961936,207.49,112.99,119.76,54.09,120.93,107.55,49.53,68.06,54.5433726,87.44,83.11
10/23/2017,156.17,94.51,56.08,139.33,172.16,187.77,64.96,180.53,966.3,244.27,92.38,260.9096774,27.16,328.55,474.39,63.75,73.21361436,131.68,155.19,122.37,345.07,72.19,36.55,50.26,162.04,98.44,34.35,75.91,118.93,83.93,90.47,98.7,66.65,87.54,96.97,171.27,26.01,26.69,212.51,22.32,80.17,45.15,968.45,985.54,242.13,164.74,145.92,157.973419,40.35678352,142.7517058,99.34,77.06,46.32,87.18,320.73,80.00583057,145.56,163.34,41.04,79.02,53.05155733,221.55,64.5,63.4,50.360493,78.43301439,154.38,192.47,53.66,196.62,49.31,1934.55,111.69,36.07207207,87.3,109.36,136.77,69.8,52.94863234,65.4,53.98436842,44.3892922,61.42594996,163.5416932,35.25,72.2,194.37,101.33,95.59301407,207.01,113.19,119.68,54.13,120.89,107.53,48.99,67.51,54.53344118,88.65,83.24
10/24/2017,157.1,91.69,55.38,138.91,171.58,182.92,65.13,180.37,975.9,247.68,93.86,264.5698925,27.68,315.73,473.72,63.65,73.92055937,138.24,154.4,120.34,340.26,71.84,36.5,50.99,162.29,98.66,34.58,76.01,119.23,83.93,90.95,98.29,66.65,87.99,96.48,171.8,25.56,26.23,212.08,21.89,80.1,46.48,970.54,988.49,244.84,166.03,146.12,154.3396838,40.47539273,140.7836764,100.92,77.22,46.18,85.17,313.15,81.16,145.8,163.88,41.09,78.66,53.7464692,234.65,64.13,63.11,50.8182252,78.46286331,154.22,196.02,53.42,198.68,49.98,1932.29,110.75,35.94324324,86.98,108.57,137.83,70.21,53.80152284,65.4,53.99431579,45.10798548,61.9518061,161.9897079,34.86,71.74,194.38,100.5,95.8215391,208.15,112.9,119.7,54.21,119.74,108.41,48.94,67.29,55.03994373,87.98,83.47
10/25/2017,156.405,91.79,55.5,141.22,171.83,180.38,65.12,177.5,972.91,245.82,93.55,257.0008065,27.635,314.64,469.035,64.06,73.32314105,136.835,154.19,119.52,344.91,71.42,36.83,49.96,162.18,99.6,34.3,75.525,118.515,83.93,90.65,97.79,66.65,87.77,96.18,170.6,25.43,26.13,207.33,21.525,79.89,45.13,973.33,991.46,241.74,166.1076,146,151.9832016,40.30736302,141.5589607,101.05,77.33,46.055,84.875,312.39,80.98,146.31,163.55,41.08,79.23,53.52806833,237.92,63.785,62.455,50.2709367,78.23402158,153.925,193.77,54.925,193.66,49.705,1928.81,110.08,35.8490991,86.84,106.97,137.46,71.02,53.39491226,65.4,53.87494737,44.56896552,62.96383112,161.7920027,33.48,71.44,199.8008,98.71,95.2055151,207.54,110.37,118.58,54.155,119.005,109.5,48.665,69.36,54.88600668,88.52,83.2
10/26/2017,157.41,89.56,55.48,141.97,173.75,176.33,64.85,176.52,972.43,243.76,95.69,257.8760753,27.74,307.64,473.48,60.95,73.47249563,136.94,154.75,99.99,316.29,71.21,36.27,51.46,162.445,100.05,34.27,73.31,118.44,83.93,91.46,98.56,66.65,87.36,96.92,170.63,25.7,26.31,203.91,21.32,77.88,45.25,972.56,991.42,241.72,167.65,145.84,152.0822134,40.87075676,140.9526486,101.74,77.3,46.23,84.16,307.89,81.53,146.59,164.01,40.91,80.44,53.81596039,232.94,65.79,61.99,50.5197042,78.36336691,153.39,195.21,56.81,195.69,50.15,1939.29,110.73,35.41801802,87.5,106.93,137.85,71.34,53.35524293,65.4,54.621,45.2676951,62.87453479,161.88097,33.68,71.47,200.37,98.97,95.55327058,209.15,116.47,119.33,54.3,119.93,109.8,48.89,67.11,55.23857218,88.62,83.47
10/27/2017,163.05,91.93,55.37,143.28,177.33,178.82,64.55,175.28,1100.95,252.9,95.79,255.0811828,27.8,307.74,475.13,59.94,73.55215141,137.81,152.75,98.17,319.76,70.4,36.79,51.21,162.38,100.7,34.43,68.99,113.54,83.93,92.25,98.31,66.65,87.95,98.47,177.88,25.75,26.41,204.99,20.79,77.07,44.64,1019.27,1033.67,241.71,167.34,146.2,152.1614229,43.8854075,140.92283,101.77,77.3,46.07,83.86,308,80.61,148.52,165.39,40.68,81.3,53.89537888,234.74,64.92,58.24,50.9077815,83.38793525,155.84,199.54,55.96,201.86,50.88,1890.92,110.6,35.27927928,87.04,105.94,138.17,71.06,54.11887745,65.4,54.59115789,44.82849365,63.05312744,154.8624375,33.97,70.54,192.42,98.79,96.87474141,212.6,117.08,120.75,54.44,119.07,109.71,48.87,64.48,55.48685775,88.17,83.71
10/30/2017,166.72,90.96,54.29,143.29,176.03,178.64,64.78,174.59,1110.85,261.23,95.07,257.8561828,27.6,315.8,472.29,60.84,73.46253866,136.49,152.89,100.97,323.99,69.2,36.5,51.39,160.23,100.7,34.04,68.45,114.39,83.93,91.81,98.04,66.65,88.11,99.53,179.87,25.75,26.39,206.17,20.41,75.99,43.37,1017.11,1033.13,240.89,165.31,144.64,152.8347036,43.8557552,139.1535915,101.41,75.27,45.86,82.65,308.63,79.41,148.95,166.23,39.3,80.53,53.57770489,231.02,64.05,54.71,50.46,83.46753237,155.36,198.37,55.27,203.84,50.68,1879.73,109.65,34.83333333,86.27,104.7,137.16,71.15,54.20813343,65.4,54.87963158,44.76860254,63.60874902,155.9300453,33.54,69.35,192.02,98.49,96.06,209.39,116.37,118.09,54.26,119.83,110.04,47.83,66.26,55.4669949,86.95,83.54
10/31/2017,169.04,90.25,54.23,142.36,175.16,177.23,64.61,175.22,1105.28,263.91,95.52,256.5930108,27.39,311.66,470.83,61.66,73.18374344,135.8,150.82,100.97,334.17,70.45,36.03,51.15,161.08,102.34,34.15,68.53,115.89,83.93,92.27,97.81,66.65,88.31,99.87,180.06,25.45,26.15,202.98,20.16,74.96,42.98,1016.64,1033.04,242.48,165.78,144.16,152.537668,44.96277449,138.5671585,100.61,77.33,45.98,81.94,308.16,79.95,148.77,166.91,41.43,80.52,53.19053971,230.19,64.22,55.09,50,82.76110791,155.07,196.43,54.99,206.81,50.9,1911.96,110.23,34.74414414,86.34,104.64,136.79,72.56,50.58830747,65.4,54.55136842,44.75862069,63.49960907,153.5476983,33.65,69.8,193.83,98.29,96.69,210.22,115.79,117.53,54.38,119.76,109.98,47.87,66.27,55.75500615,87.31,83.35
11/01/17,166.89,92.44,54,142.96,176.25,184.58,64.66,175.42,1103.68,259.29,95.79,257.1102151,27.53,315.73,469.29,62.16,73.71146296,136.29,151.31,100.53,338.22,70.56,36.08,52.1,162.69,101.95,34.62,69,115.9,83.93,92.91,99.03,66.65,87.86,102.29,182.66,25.38,25.98,201.62,20.02,74.835,43.13,1025.5,1042.6,244.26,165.38,144.93,152.5079644,46.16863478,139.1337124,100.92,77.7,45.8,82.89,306.6,79.92,148.89,166.37,41.27,80.31,53.47843176,230.18,64.7,55.34,49.63,82.76110791,153.38,198,55.07,207.2,50.64,1913.06,110.13,34.94234234,86.89,103.75,136.94,72.38,53.01805366,65.4,54.83984211,44.15970962,63.77741986,155.2875036,33.55,69.72,194.19,98.39,96.35,209.53,117,117.46,54.48,120.12,111.07,47.83,67.01,55.82452611,87.94,83.87
11/02/17,168.11,91.02,54.37,143.43,180.94,175.38,64.98,172.41,1094.22,259.5,95.98,261.2180108,27.87,309.4,474.92,62.23,74.41840796,136.47,149.26,98.2,337.66,70.94,35.15,52.48,164.95,102.6,34.21,69.38,115.33,83.93,92.71,98.35,66.65,88.56,102.95,178.92,25.15,25.81,203.82,19.94,73.81,42.6,1025.58,1042.97,246.88,162.71,145.41,151.8346838,46.55411471,139.0840147,101.59,78.03,45.88,83.13,310.86,76.65,148.25,168.1,41.16,77.87,55.32491187,232.23,63.9,55.37,50.42,83.62672662,149.86,199.32,55.12,205.94,50.28,1911.14,110.05,35.14054054,86.51,102.8,138.4,72.25,54.3866454,65.4,54.58121053,44.97822142,62.75547303,157.5314569,33.17,70.21,191.28,94.7,96.79,211.1,118.39,116.87,54.88,121.46,110.98,47.46,66.78,56.48,88.8,83.53
11/03/17,172.5,92.31,55.47,144.04,182.3,174.92,62,173.44,1111.6,273.63,96.43,260.3427419,27.82,314.14,479.11,62.22,74.05,136.63,148.27,100.04,335.43,70.15,35.68,52.96,166.44,102.71,34.47,69.25,114.99,83.93,93.13,98.64,66.65,88.52,104.5,178.92,24.43,24.97,204.06,20.14,73.46,42.34,1032.48,1049.99,244.4,164.39,144.97,150.0821739,45.80292305,139.2331078,101.41,78,45.97,83.51,309.99,77.92,149.29,168.65,40.97,78.43,54.63,232.22,63.91,56.06,50.02,83.71627338,152.65,200.01,55.71,208.69,50.18,1894.49,110.22,35.22972973,86.58,102.66,138.64,73.39,61.29902538,65.4,55.73510526,44.73865699,63.08289289,153.2214848,33.3,68.6,193.71,93.28,97.98,212.87,117.18,115.46,54.65,121.07,111.36,47.42,66.87,56.35,89.68,83.18
11/06/17,174.25,92.31,55.47,143.93,180.8,174.34,62.49,170.8,1120.66,277.52,96.29,262.6502688,27.75,315.47,475.61,61.68,73.8,137.71,149.2,101.64,348.4,70.25,35.54,53.67,165.05,102.42,34.41,66.8,117.04,83.93,92.62,100.64,66.65,87.87,106.96,180.17,26.62,27.45,202.37,20.13,72.38,42.14,1025.9,1042.68,243.49,164.22,145.6,149.3494862,46.42858663,138.9150425,100.78,77,45.47,82.94,310.08,77.41,150.09,170.07,40.42,77.69,54.33,230.31,63.45,55.88,50.14,84.04461151,151.86,200.13,56.04,209.63,50.4,1903,109.26,35.0018018,86.05,102.14,138.59,74.74,62.00315591,65.4,56.27226316,44.56896552,66.55552776,153.2115996,32.86,68.23,193.53,94.46,98.54,212.12,117.33,113.92,54.85,120.39,111.92,45.53,65.94,56.18,88.7,83.75
11/07/17,174.81,93.96,55.16,143.5,180.88,172.97,62.13,173.48,1123.17,271.32,95.37,264.6991935,27.18,313.57,473.37,61.91,72.71,138.81,149.8,102.33,343.01,70.9,36.39,53.48,166.28,102.72,34.4,68.95,117.24,83.93,93.2,101.61,66.65,89.36,106.09,180.25,27.04,27.75,203.76,20.21,73.21,41.7,1033.33,1052.39,239.81,163.66,146.97,149.8544466,46.78,138.924982,98.75,78.18,45.94,83.28,313.29,77.63,149.97,170.77,41.21,78.01,53.4,230.05,64.31,55.59,49.39,83.84561871,155.49,195.89,55.15,212.03,50.49,1645.72,110.47,35.04144144,86.98,103.02,134.09,74.41,63.57009427,65.4,56.91884211,44.06987296,65.91060985,157.225014,33.07,68.3,193.21,94.66,98.4,212.7,117.04,113.95,53.45,120.75,112.09,45.57,67.92,55.05,88.95,83.58
11/09/17,175.88,95.89,55.45,143.83,181.92,173,62.24,174,1129.13,265.64,93.75,262.7,26.49,309.96,466.6,61.99,72.43,135.34,151.64,102.46,341.2,72.91,36.56,53.53,169.11,103.6,34.05,69.02,117.24,83.93,92.98,102.68,66.65,89.63,104.78,179.3,28.13,28.7,198.87,19.99,73.02,42.11,1031.26,1047.72,240.79,163.27,145.44,150.3,46.3,139.5014755,97.63,79.41,46.23,83.99,311.08,78.08,149.29,167,41.35,80.81,52.81,228.39,64.51,56.21,48.82,83.66652518,155.25,193.9,56.13,205.32,49.24,1703.14,111.48,35.2,87.78,102.46,132.55,74.1,64.06596084,65.4,57.05810526,44,66.36701329,159.4096558,34,69.25,191.89,87.05,97.05,211.56,117.07,112.55,52.11,118.37,112.14,45.07,69.54,54,90.3,83.97
11/10/17,174.67,95.43,54.8,143.89,181.72,172.21,62.06,172.35,1125.35,264.96,93.52,260.85,26.51,310.44,465.83,60.86,72.25,136.48,151.35,102.34,338.44,73.21,36.85,52.99,171.36,105.24,33.99,70.99,117.18,83.93,92.24,104.78,66.65,88.89,104.58,178.46,28.07,28.84,199.77,20.49,73.77,42.66,1028.07,1044.15,240.15,164.11,145.75,149.16,45.58,138.7162516,97.51,79.72,46.54,83.29,311.17,77.49,149.54,165.59,41.95,79.33,52.2,228.39,65.02,55.48,48.76,83.44763309,155.16,192.02,56.09,216.14,49.32,1697.25,112.75,35.18,88.16,103.02,132.48,73.99,64.03620885,65.4,56.73978947,44.27,65.22600469,161.8710848,34.22,70.22,186.18,90.6,96.94,211.07,116.7,113.23,51.61,118.11,111.88,44.88,70.99,53.81,90.92,82.94
11/13/2017,173.97,95.12,55.3,143.92,181.85,174.41,62,171.5,1129.17,265.01,93.9,262.42,26.4,315.71,465.11,60.99,71.99,136.53,151.34,101.16,343.72,73.7,37.25,52.57,171.46,105.78,33.95,71.48,117.23,83.93,93.33,104.74,66.65,89.88,104.46,178.77,27.82,28.55,200.13,19.02,72.85,43.57,1025.75,1041.2,240.27,165.35,146.72,148.4,45.75,138.9150425,97.86,79.85,46.72,82.86,312.95,77.53,149.69,167.37,42.05,79.2,52.16,228.39,65.84,55.1,48.63,83.50733094,156.78,195.08,55.91,212.63,49.4,1722.15,114.04,35.3,89,103.51,132.23,74.03,65.94033648,65.4,56.34189474,44.6,64.53147772,158.4705563,34.17,70.76,188.21,88.49,97.03,212.66,116.48,114.81,51.68,117.07,111.4,44.75,70.37,53.72,90.99,82.89
